join_id,magnitude,direction,UVDAMS,z-coordinate
36_121,0.000000,0.000000,3.000000,0.400000
37_121,0.000000,0.000000,3.000000,0.400000
38_121,0.000000,0.000000,3.000000,0.400000
39_121,0.000000,0.000000,3.000000,0.400000
40_121,0.000000,0.000000,3.000000,0.400000
41_121,0.000000,0.000000,3.000000,0.400000
42_121,0.000000,0.000000,3.000000,0.400000
43_121,0.000000,0.000000,3.000000,0.400000
44_121,0.000000,0.000000,3.000000,0.400000
45_121,0.000000,0.000000,3.000000,0.400000
46_121,0.000000,0.000000,3.000000,0.400000
47_121,0.000000,0.000000,3.000000,0.400000
48_121,0.000000,0.000000,3.000000,0.400000
49_121,0.000000,0.000000,3.000000,0.400000
50_121,0.000000,0.000000,3.000000,0.400000
51_121,0.000000,0.000000,3.000000,0.400000
52_121,0.000000,0.000000,3.000000,0.400000
53_121,0.000000,0.000000,3.000000,0.400000
54_121,0.000000,0.000000,3.000000,0.400000
55_121,0.000000,0.000000,3.000000,0.400000
56_121,0.000000,0.000000,3.000000,0.400000
57_121,0.000000,0.000000,3.000000,0.400000
58_121,0.000000,0.000000,3.000000,0.400000
59_121,0.000000,0.000000,3.000000,0.400000
60_121,0.000000,0.000000,3.000000,0.400000
61_121,0.000000,0.000000,3.000000,0.400000
62_121,0.000000,0.000000,3.000000,0.400000
63_121,0.000000,0.000000,3.000000,0.400000
64_121,0.000000,0.000000,3.000000,0.400000
65_121,0.000000,0.000000,3.000000,0.400000
66_121,0.000000,0.000000,3.000000,0.400000
67_121,0.000000,0.000000,3.000000,0.400000
68_121,0.000000,0.000000,3.000000,0.400000
69_121,0.000000,0.000000,3.000000,0.400000
70_121,0.000000,0.000000,3.000000,0.400000
71_121,0.000000,0.000000,3.000000,0.400000
72_121,0.000000,0.000000,3.000000,0.400000
73_121,0.000000,0.000000,3.000000,0.400000
74_121,0.000000,0.000000,3.000000,0.400000
75_121,0.000000,0.000000,3.000000,0.400000
76_121,0.000000,0.000000,3.000000,0.400000
77_121,0.000000,0.000000,3.000000,0.400000
78_121,0.000000,0.000000,3.000000,0.400000
79_121,0.000000,0.000000,3.000000,0.400000
80_121,0.000000,0.000000,3.000000,0.400000
81_121,0.000000,0.000000,3.000000,0.400000
82_121,0.000000,0.000000,3.000000,0.400000
83_121,0.000000,0.000000,3.000000,0.400000
84_121,0.000000,0.000000,3.000000,0.400000
85_121,0.000000,0.000000,3.000000,0.400000
86_121,0.000000,0.000000,3.000000,0.400000
87_121,0.000000,0.000000,3.000000,0.400000
88_121,0.000000,0.000000,3.000000,0.400000
89_121,0.000000,0.000000,3.000000,0.400000
90_121,0.000000,0.000000,3.000000,0.400000
91_121,0.000000,0.000000,3.000000,0.400000
92_121,0.000000,0.000000,3.000000,0.400000
93_121,0.000000,0.000000,3.000000,0.400000
94_121,0.000000,0.000000,3.000000,0.400000
95_121,0.000000,0.000000,3.000000,0.400000
96_121,0.000000,0.000000,3.000000,0.400000
97_121,0.000000,0.000000,2.000000,0.400000
98_121,999.999023,999.999023,0.000000,0.645000
99_121,999.999023,999.999023,999.999023,999.999023
1_122,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_122,0.000000,0.000000,3.000000,0.400000
3_122,0.000000,0.000000,3.000000,0.400000
4_122,0.000000,0.000000,3.000000,0.400000
5_122,0.000000,0.000000,3.000000,0.400000
6_122,0.000000,0.000000,3.000000,0.400000
7_122,0.000000,0.000000,3.000000,0.400000
8_122,0.000000,0.000000,3.000000,0.400000
9_122,0.000000,0.000000,3.000000,0.400000
10_122,0.000000,0.000000,3.000000,0.400000
11_122,0.000000,0.000000,3.000000,0.400000
12_122,0.000000,0.000000,3.000000,0.400000
13_122,0.000000,0.000000,3.000000,0.400000
14_122,0.000000,0.000000,3.000000,0.400000
15_122,0.000000,0.000000,3.000000,0.400000
16_122,0.000000,0.000000,3.000000,0.400000
17_122,0.000000,0.000000,3.000000,0.400000
18_122,0.000000,0.000000,3.000000,0.400000
19_122,0.000000,0.000000,3.000000,0.400000
20_122,0.000000,0.000000,3.000000,0.400000
21_122,0.000000,0.000000,3.000000,0.400000
22_122,0.000000,0.000000,3.000000,0.400000
23_122,0.000000,0.000000,3.000000,0.400000
24_122,0.000000,0.000000,3.000000,0.400000
25_122,0.000000,0.000000,3.000000,0.400000
26_122,0.000000,0.000000,3.000000,0.400000
27_122,0.000000,0.000000,2.000000,0.400000
28_122,0.000000,0.000000,0.000000,0.400000
29_122,0.000000,0.000000,3.000000,0.400000
30_122,0.000000,0.000000,3.000000,0.400000
31_122,0.000000,0.000000,3.000000,0.400000
32_122,0.000000,0.000000,3.000000,0.400000
33_122,0.000000,0.000000,3.000000,0.400000
34_122,0.000000,0.000000,3.000000,0.400000
35_122,0.000000,0.000000,3.000000,0.400000
36_122,0.000000,0.000000,3.000000,0.400000
37_122,0.000000,0.000000,3.000000,0.400000
38_122,0.000000,0.000000,3.000000,0.400000
39_122,0.000000,0.000000,3.000000,0.400000
40_122,0.000000,0.000000,3.000000,0.400000
41_122,0.000000,0.000000,3.000000,0.400000
42_122,0.000000,0.000000,3.000000,0.400000
43_122,0.000000,0.000000,3.000000,0.400000
44_122,0.000000,0.000000,3.000000,0.400000
45_122,0.000000,0.000000,3.000000,0.400000
46_122,0.000000,0.000000,3.000000,0.400000
47_122,0.000000,0.000000,3.000000,0.400000
48_122,0.000000,0.000000,3.000000,0.400000
49_122,0.000000,0.000000,3.000000,0.400000
50_122,0.000000,0.000000,3.000000,0.400000
51_122,0.000000,0.000000,3.000000,0.400000
52_122,0.000000,0.000000,3.000000,0.400000
53_122,0.000000,0.000000,3.000000,0.400000
54_122,0.000000,0.000000,3.000000,0.400000
55_122,0.000000,0.000000,3.000000,0.400000
56_122,0.000000,0.000000,3.000000,0.400000
57_122,0.000000,0.000000,3.000000,0.400000
58_122,0.000000,0.000000,3.000000,0.400000
59_122,0.000000,0.000000,3.000000,0.400000
60_122,0.000000,0.000000,3.000000,0.400000
61_122,0.000000,0.000000,3.000000,0.400000
62_122,0.000000,0.000000,3.000000,0.400000
63_122,0.000000,0.000000,3.000000,0.400000
64_122,0.000000,0.000000,3.000000,0.400000
65_122,0.000000,0.000000,3.000000,0.400000
66_122,0.000000,0.000000,3.000000,0.400000
67_122,0.000000,0.000000,3.000000,0.400000
68_122,0.000000,0.000000,3.000000,0.400000
69_122,0.000000,0.000000,3.000000,0.400000
70_122,0.000000,0.000000,3.000000,0.400000
71_122,0.000000,0.000000,3.000000,0.400000
72_122,0.000000,0.000000,3.000000,0.400000
73_122,0.000000,0.000000,3.000000,0.400000
74_122,0.000000,0.000000,3.000000,0.400000
75_122,0.000000,0.000000,3.000000,0.400000
76_122,0.000000,0.000000,3.000000,0.400000
77_122,0.000000,0.000000,3.000000,0.400000
78_122,0.000000,0.000000,3.000000,0.400000
79_122,0.000000,0.000000,3.000000,0.400000
80_122,0.000000,0.000000,3.000000,0.400000
81_122,0.000000,0.000000,3.000000,0.400000
82_122,0.000000,0.000000,3.000000,0.400000
83_122,0.000000,0.000000,3.000000,0.400000
84_122,0.000000,0.000000,3.000000,0.400000
85_122,0.000000,0.000000,3.000000,0.400000
86_122,0.000000,0.000000,3.000000,0.400000
87_122,0.000000,0.000000,3.000000,0.400000
88_122,0.000000,0.000000,3.000000,0.400000
89_122,0.000000,0.000000,3.000000,0.400000
90_122,0.000000,0.000000,3.000000,0.400000
91_122,0.000000,0.000000,3.000000,0.400000
92_122,0.000000,0.000000,3.000000,0.400000
93_122,0.000000,0.000000,3.000000,0.400000
94_122,0.000000,0.000000,3.000000,0.400000
95_122,0.000000,0.000000,3.000000,0.400000
96_122,0.000000,0.000000,3.000000,0.400000
97_122,0.000000,0.000000,2.000000,0.400000
98_122,999.999023,999.999023,0.000000,0.645000
99_122,999.999023,999.999023,999.999023,999.999023
1_123,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_123,0.000000,0.000000,3.000000,0.400000
3_123,0.000000,0.000000,3.000000,0.400000
4_123,0.000000,0.000000,3.000000,0.400000
5_123,0.000000,0.000000,3.000000,0.400000
6_123,0.000000,0.000000,3.000000,0.400000
7_123,0.000000,0.000000,3.000000,0.400000
8_123,0.000000,0.000000,3.000000,0.400000
9_123,0.000000,0.000000,3.000000,0.400000
10_123,0.000000,0.000000,3.000000,0.400000
11_123,0.000000,0.000000,3.000000,0.400000
12_123,0.000000,0.000000,3.000000,0.400000
13_123,0.000000,0.000000,3.000000,0.400000
14_123,0.000000,0.000000,3.000000,0.400000
15_123,0.000000,0.000000,3.000000,0.400000
16_123,0.000000,0.000000,3.000000,0.400000
17_123,0.000000,0.000000,3.000000,0.400000
18_123,0.000000,0.000000,3.000000,0.400000
19_123,0.000000,0.000000,3.000000,0.400000
20_123,0.000000,0.000000,3.000000,0.400000
21_123,0.000000,0.000000,3.000000,0.400000
22_123,0.000000,0.000000,3.000000,0.400000
23_123,0.000000,0.000000,3.000000,0.400000
24_123,0.000000,0.000000,3.000000,0.400000
25_123,0.000000,0.000000,3.000000,0.400000
26_123,0.000000,0.000000,3.000000,0.400000
27_123,0.000000,0.000000,2.000000,0.400000
28_123,0.000000,0.000000,0.000000,0.400000
29_123,0.000000,0.000000,1.000000,0.400000
30_123,0.000000,0.000000,3.000000,0.400000
31_123,0.000000,0.000000,3.000000,0.400000
32_123,0.000000,0.000000,3.000000,0.400000
33_123,0.000000,0.000000,3.000000,0.400000
34_123,0.000000,0.000000,3.000000,0.400000
35_123,0.000000,0.000000,3.000000,0.400000
36_123,0.000000,0.000000,3.000000,0.400000
37_123,0.000000,0.000000,1.000000,0.400000
38_123,0.000000,0.000000,1.000000,0.400000
39_123,0.000000,0.000000,1.000000,0.400000
40_123,0.000000,0.000000,1.000000,0.400000
41_123,0.000000,0.000000,1.000000,0.400000
42_123,0.000000,0.000000,3.000000,0.400000
43_123,0.000000,0.000000,3.000000,0.400000
44_123,0.000000,0.000000,3.000000,0.400000
45_123,0.000000,0.000000,3.000000,0.400000
46_123,0.000000,0.000000,3.000000,0.400000
47_123,0.000000,0.000000,1.000000,0.400000
48_123,0.000000,0.000000,3.000000,0.400000
49_123,0.000000,0.000000,3.000000,0.400000
50_123,0.000000,0.000000,3.000000,0.400000
51_123,0.000000,0.000000,3.000000,0.400000
52_123,0.000000,0.000000,3.000000,0.400000
53_123,0.000000,0.000000,3.000000,0.400000
54_123,0.000000,0.000000,3.000000,0.400000
55_123,0.000000,0.000000,3.000000,0.400000
56_123,0.000000,0.000000,3.000000,0.400000
57_123,0.000000,0.000000,3.000000,0.400000
58_123,0.000000,0.000000,3.000000,0.400000
59_123,0.000000,0.000000,3.000000,0.400000
60_123,0.000000,0.000000,3.000000,0.400000
61_123,0.000000,0.000000,3.000000,0.400000
62_123,0.000000,0.000000,3.000000,0.400000
63_123,0.000000,0.000000,3.000000,0.400000
64_123,0.000000,0.000000,3.000000,0.400000
65_123,0.000000,0.000000,3.000000,0.400000
66_123,0.000000,0.000000,3.000000,0.400000
67_123,0.000000,0.000000,3.000000,0.400000
68_123,0.000000,0.000000,3.000000,0.400000
69_123,0.000000,0.000000,3.000000,0.400000
70_123,0.000000,0.000000,3.000000,0.400000
71_123,0.000000,0.000000,3.000000,0.400000
72_123,0.000000,0.000000,3.000000,0.400000
73_123,0.000000,0.000000,3.000000,0.400000
74_123,0.000000,0.000000,3.000000,0.400000
75_123,0.000000,0.000000,3.000000,0.400000
76_123,0.000000,0.000000,3.000000,0.400000
77_123,0.000000,0.000000,3.000000,0.400000
78_123,0.000000,0.000000,3.000000,0.400000
79_123,0.000000,0.000000,3.000000,0.400000
80_123,0.000000,0.000000,3.000000,0.400000
81_123,0.000000,0.000000,3.000000,0.400000
82_123,0.000000,0.000000,3.000000,0.400000
83_123,0.000000,0.000000,3.000000,0.400000
84_123,0.000000,0.000000,3.000000,0.400000
85_123,0.000000,0.000000,3.000000,0.400000
86_123,0.000000,0.000000,3.000000,0.400000
87_123,0.000000,0.000000,3.000000,0.400000
88_123,0.000000,0.000000,3.000000,0.400000
89_123,0.000000,0.000000,3.000000,0.400000
90_123,0.000000,0.000000,3.000000,0.400000
91_123,0.000000,0.000000,3.000000,0.400000
92_123,0.000000,0.000000,3.000000,0.400000
93_123,0.000000,0.000000,3.000000,0.400000
94_123,0.000000,0.000000,3.000000,0.400000
95_123,0.000000,0.000000,3.000000,0.400000
96_123,0.000000,0.000000,3.000000,0.400000
97_123,0.000000,0.000000,0.000000,0.400000
98_123,999.999023,999.999023,0.000000,0.661136
99_123,999.999023,999.999023,999.999023,999.999023
1_124,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_124,0.000000,0.000000,3.000000,0.400000
3_124,0.000000,0.000000,3.000000,0.400000
4_124,0.000000,0.000000,3.000000,0.400000
5_124,0.000000,0.000000,3.000000,0.400000
6_124,0.000000,0.000000,3.000000,0.400000
7_124,0.000000,0.000000,3.000000,0.400000
8_124,0.000000,0.000000,3.000000,0.400000
9_124,0.000000,0.000000,3.000000,0.400000
10_124,0.000000,0.000000,3.000000,0.400000
11_124,0.000000,0.000000,3.000000,0.400000
12_124,0.000000,0.000000,3.000000,0.400000
13_124,0.000000,0.000000,3.000000,0.400000
14_124,0.000000,0.000000,3.000000,0.400000
15_124,0.000000,0.000000,3.000000,0.400000
16_124,0.000000,0.000000,3.000000,0.400000
17_124,0.000000,0.000000,3.000000,0.400000
18_124,0.000000,0.000000,3.000000,0.400000
19_124,0.000000,0.000000,3.000000,0.400000
20_124,0.000000,0.000000,3.000000,0.400000
21_124,0.000000,0.000000,3.000000,0.400000
22_124,0.000000,0.000000,3.000000,0.400000
23_124,0.000000,0.000000,3.000000,0.400000
24_124,0.000000,0.000000,3.000000,0.400000
25_124,0.000000,0.000000,3.000000,0.400000
26_124,0.000000,0.000000,3.000000,0.400000
27_124,0.000000,0.000000,3.000000,0.400000
28_124,0.000000,0.000000,0.000000,0.400000
29_124,0.000000,0.000000,0.000000,0.702361
30_124,0.000000,0.000000,1.000000,0.400000
31_124,0.000000,0.000000,1.000000,0.400000
32_124,0.000000,0.000000,1.000000,0.400000
33_124,0.000000,0.000000,0.000000,0.400000
34_124,0.000000,0.000000,0.000000,0.400000
35_124,0.000000,0.000000,0.000000,0.400000
36_124,0.000000,0.000000,0.000000,0.400000
37_124,0.000000,0.000000,0.000000,0.400000
38_124,0.000000,0.000000,0.000000,0.645000
39_124,0.000000,0.000000,0.000000,0.954606
40_124,0.000000,0.000000,0.000000,0.645000
41_124,0.000000,0.000000,0.000000,0.645000
42_124,0.000000,0.000000,1.000000,0.400000
43_124,0.000000,0.000000,1.000000,0.400000
44_124,0.000000,0.000000,1.000000,0.400000
45_124,0.000000,0.000000,3.000000,0.400000
46_124,0.000000,0.000000,0.000000,0.400000
47_124,0.000000,0.000000,0.000000,0.400000
48_124,0.000000,0.000000,1.000000,0.400000
49_124,0.000000,0.000000,1.000000,0.400000
50_124,0.000000,0.000000,1.000000,0.400000
51_124,0.000000,0.000000,1.000000,0.400000
52_124,0.000000,0.000000,1.000000,0.400000
53_124,0.000000,0.000000,1.000000,0.400000
54_124,0.000000,0.000000,0.000000,0.400000
55_124,0.000000,0.000000,3.000000,0.400000
56_124,0.000000,0.000000,3.000000,0.400000
57_124,0.000000,0.000000,3.000000,0.400000
58_124,0.000000,0.000000,1.000000,0.400000
59_124,0.000000,0.000000,1.000000,0.400000
60_124,0.000000,0.000000,3.000000,0.400000
61_124,0.000000,0.000000,3.000000,0.400000
62_124,0.000000,0.000000,3.000000,0.400000
63_124,0.000000,0.000000,3.000000,0.400000
64_124,0.000000,0.000000,3.000000,0.400000
65_124,0.000000,0.000000,3.000000,0.400000
66_124,0.000000,0.000000,3.000000,0.400000
67_124,0.000000,0.000000,3.000000,0.400000
68_124,0.000000,0.000000,3.000000,0.400000
69_124,0.000000,0.000000,3.000000,0.400000
70_124,0.000000,0.000000,3.000000,0.400000
71_124,0.000000,0.000000,3.000000,0.400000
72_124,0.000000,0.000000,3.000000,0.400000
73_124,0.000000,0.000000,3.000000,0.400000
74_124,0.000000,0.000000,3.000000,0.400000
75_124,0.000000,0.000000,3.000000,0.400000
76_124,0.000000,0.000000,3.000000,0.400000
77_124,0.000000,0.000000,3.000000,0.400000
78_124,0.000000,0.000000,3.000000,0.400000
79_124,0.000000,0.000000,3.000000,0.400000
80_124,0.000000,0.000000,3.000000,0.400000
81_124,0.000000,0.000000,3.000000,0.400000
82_124,0.000000,0.000000,3.000000,0.400000
83_124,0.000000,0.000000,3.000000,0.400000
84_124,0.000000,0.000000,3.000000,0.400000
85_124,0.000000,0.000000,3.000000,0.400000
86_124,0.000000,0.000000,3.000000,0.400000
87_124,0.000000,0.000000,3.000000,0.400000
88_124,0.000000,0.000000,3.000000,0.400000
89_124,0.000000,0.000000,3.000000,0.400000
90_124,0.000000,0.000000,3.000000,0.400000
91_124,0.000000,0.000000,3.000000,0.400000
92_124,0.000000,0.000000,3.000000,0.400000
93_124,0.000000,0.000000,3.000000,0.400000
94_124,0.000000,0.000000,3.000000,0.400000
95_124,0.000000,0.000000,3.000000,0.400000
96_124,0.000000,0.000000,2.000000,0.400000
97_124,0.000000,0.000000,0.000000,0.645000
98_124,999.999023,999.999023,0.000000,0.677273
99_124,999.999023,999.999023,999.999023,999.999023
1_125,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_125,0.000000,0.000000,3.000000,0.400000
3_125,0.000000,0.000000,3.000000,0.400000
4_125,0.000000,0.000000,3.000000,0.400000
5_125,0.000000,0.000000,3.000000,0.400000
6_125,0.000000,0.000000,3.000000,0.400000
7_125,0.000000,0.000000,3.000000,0.400000
8_125,0.000000,0.000000,3.000000,0.400000
9_125,0.000000,0.000000,3.000000,0.400000
10_125,0.000000,0.000000,3.000000,0.400000
11_125,0.000000,0.000000,3.000000,0.400000
12_125,0.000000,0.000000,3.000000,0.400000
13_125,0.000000,0.000000,3.000000,0.400000
14_125,0.000000,0.000000,3.000000,0.400000
15_125,0.000000,0.000000,3.000000,0.400000
16_125,0.000000,0.000000,3.000000,0.400000
17_125,0.000000,0.000000,3.000000,0.400000
18_125,0.000000,0.000000,3.000000,0.400000
19_125,0.000000,0.000000,3.000000,0.400000
20_125,0.000000,0.000000,3.000000,0.400000
21_125,0.000000,0.000000,3.000000,0.400000
22_125,0.000000,0.000000,3.000000,0.400000
23_125,0.000000,0.000000,3.000000,0.400000
24_125,0.000000,0.000000,3.000000,0.400000
25_125,0.000000,0.000000,3.000000,0.400000
26_125,0.000000,0.000000,3.000000,0.400000
27_125,0.000000,0.000000,3.000000,0.400000
28_125,999.999023,999.999023,0.000000,0.400000
29_125,999.999023,999.999023,999.999023,999.999023
30_125,999.999023,999.999023,999.999023,999.999023
31_125,0.000000,0.000000,0.000000,0.645000
32_125,0.000000,0.000000,0.000000,0.645000
33_125,0.000000,0.000000,0.000000,2.864385
34_125,0.000000,0.000000,0.000000,4.350329
35_125,0.000000,0.000000,0.000000,5.518958
36_125,0.000000,0.000000,0.000000,6.263578
37_125,0.000000,0.000000,0.000000,7.055290
38_125,0.000000,0.000000,0.000000,7.647343
39_125,0.000000,0.000000,0.000000,6.476626
40_125,0.000000,0.000000,0.000000,4.607416
41_125,0.000000,0.000000,0.000000,0.656833
42_125,0.000000,0.000000,0.000000,0.656833
43_125,0.000000,0.000000,0.000000,0.509457
44_125,0.000000,0.000000,0.000000,0.434125
45_125,0.000000,0.000000,0.000000,0.400000
46_125,0.000000,0.000000,0.000000,0.400000
47_125,0.000000,0.000000,0.000000,0.645000
48_125,0.000000,0.000000,0.000000,0.645000
49_125,0.000000,0.000000,0.000000,0.657679
50_125,0.000000,0.000000,0.000000,0.663684
51_125,0.000000,0.000000,0.000000,0.453548
52_125,0.000000,0.000000,0.000000,0.453548
53_125,0.000000,0.000000,0.000000,0.661136
54_125,0.000000,0.000000,0.000000,0.662317
55_125,0.000000,0.000000,1.000000,0.400000
56_125,0.000000,0.000000,0.000000,0.400000
57_125,0.000000,0.000000,0.000000,0.400000
58_125,0.000000,0.000000,0.000000,0.480833
59_125,0.000000,0.000000,0.000000,0.400000
60_125,0.000000,0.000000,3.000000,0.400000
61_125,0.000000,0.000000,3.000000,0.400000
62_125,0.000000,0.000000,3.000000,0.400000
63_125,0.000000,0.000000,3.000000,0.400000
64_125,0.000000,0.000000,3.000000,0.400000
65_125,0.000000,0.000000,3.000000,0.400000
66_125,0.000000,0.000000,3.000000,0.400000
67_125,0.000000,0.000000,3.000000,0.400000
68_125,0.000000,0.000000,3.000000,0.400000
69_125,0.000000,0.000000,3.000000,0.400000
70_125,0.000000,0.000000,3.000000,0.400000
71_125,0.000000,0.000000,3.000000,0.400000
72_125,0.000000,0.000000,3.000000,0.400000
73_125,0.000000,0.000000,3.000000,0.400000
74_125,0.000000,0.000000,3.000000,0.400000
75_125,0.000000,0.000000,3.000000,0.400000
76_125,0.000000,0.000000,3.000000,0.400000
77_125,0.000000,0.000000,3.000000,0.400000
78_125,0.000000,0.000000,3.000000,0.400000
79_125,0.000000,0.000000,3.000000,0.400000
80_125,0.000000,0.000000,3.000000,0.400000
81_125,0.000000,0.000000,3.000000,0.400000
82_125,0.000000,0.000000,3.000000,0.400000
83_125,0.000000,0.000000,3.000000,0.400000
84_125,0.000000,0.000000,3.000000,0.400000
85_125,0.000000,0.000000,3.000000,0.400000
86_125,0.000000,0.000000,3.000000,0.400000
87_125,0.000000,0.000000,3.000000,0.400000
88_125,0.000000,0.000000,3.000000,0.400000
89_125,0.000000,0.000000,3.000000,0.400000
90_125,0.000000,0.000000,3.000000,0.400000
91_125,0.000000,0.000000,3.000000,0.400000
92_125,0.000000,0.000000,3.000000,0.400000
93_125,0.000000,0.000000,3.000000,0.400000
94_125,0.000000,0.000000,3.000000,0.400000
95_125,0.000000,0.000000,3.000000,0.400000
96_125,0.000000,0.000000,2.000000,0.400000
97_125,0.000000,0.000000,0.000000,0.661136
98_125,999.999023,999.999023,0.000000,3.669302
99_125,999.999023,999.999023,999.999023,999.999023
1_126,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_126,0.000000,0.000000,3.000000,0.400000
3_126,0.000000,0.000000,3.000000,0.400000
4_126,0.000000,0.000000,3.000000,0.400000
5_126,0.000000,0.000000,3.000000,0.400000
6_126,0.000000,0.000000,3.000000,0.400000
7_126,0.000000,0.000000,3.000000,0.400000
8_126,0.000000,0.000000,3.000000,0.400000
9_126,0.000000,0.000000,3.000000,0.400000
10_126,0.000000,0.000000,3.000000,0.400000
11_126,0.000000,0.000000,3.000000,0.400000
12_126,0.000000,0.000000,3.000000,0.400000
13_126,0.000000,0.000000,3.000000,0.400000
14_126,0.000000,0.000000,3.000000,0.400000
15_126,0.000000,0.000000,3.000000,0.400000
16_126,0.000000,0.000000,3.000000,0.400000
17_126,0.000000,0.000000,3.000000,0.400000
18_126,0.000000,0.000000,3.000000,0.400000
19_126,0.000000,0.000000,3.000000,0.400000
20_126,0.000000,0.000000,3.000000,0.400000
21_126,0.000000,0.000000,3.000000,0.400000
22_126,0.000000,0.000000,3.000000,0.400000
23_126,0.000000,0.000000,3.000000,0.400000
24_126,0.000000,0.000000,3.000000,0.400000
25_126,0.000000,0.000000,3.000000,0.400000
26_126,0.000000,0.000000,3.000000,0.400000
27_126,0.000000,0.000000,3.000000,0.400000
28_126,999.999023,999.999023,0.000000,0.400000
29_126,999.999023,999.999023,999.999023,999.999023
30_126,999.999023,999.999023,999.999023,999.999023
31_126,999.999023,999.999023,999.999023,999.999023
32_126,999.999023,999.999023,999.999023,999.999023
33_126,999.999023,999.999023,999.999023,999.999023
34_126,999.999023,999.999023,999.999023,999.999023
35_126,999.999023,999.999023,999.999023,999.999023
36_126,999.999023,999.999023,999.999023,999.999023
37_126,999.999023,999.999023,999.999023,999.999023
38_126,999.999023,999.999023,999.999023,999.999023
39_126,999.999023,999.999023,999.999023,999.999023
40_126,999.999023,999.999023,999.999023,999.999023
41_126,999.999023,999.999023,999.999023,999.999023
42_126,999.999023,999.999023,999.999023,999.999023
43_126,999.999023,999.999023,999.999023,999.999023
44_126,999.999023,999.999023,999.999023,999.999023
45_126,999.999023,999.999023,999.999023,999.999023
46_126,999.999023,999.999023,999.999023,999.999023
47_126,999.999023,999.999023,999.999023,999.999023
48_126,999.999023,999.999023,999.999023,999.999023
49_126,999.999023,999.999023,999.999023,999.999023
50_126,999.999023,999.999023,999.999023,999.999023
51_126,999.999023,999.999023,999.999023,999.999023
52_126,999.999023,999.999023,999.999023,999.999023
53_126,999.999023,999.999023,999.999023,999.999023
54_126,999.999023,999.999023,999.999023,999.999023
55_126,999.999023,999.999023,999.999023,999.999023
56_126,999.999023,999.999023,999.999023,999.999023
57_126,999.999023,999.999023,999.999023,999.999023
58_126,999.999023,999.999023,999.999023,999.999023
59_126,0.000000,0.000000,0.000000,0.677273
60_126,0.000000,0.000000,3.000000,0.400000
61_126,0.000000,0.000000,3.000000,0.400000
62_126,0.000000,0.000000,3.000000,0.400000
63_126,0.000000,0.000000,3.000000,0.400000
64_126,0.000000,0.000000,3.000000,0.400000
65_126,0.000000,0.000000,3.000000,0.400000
66_126,0.000000,0.000000,3.000000,0.400000
67_126,0.000000,0.000000,3.000000,0.400000
68_126,0.000000,0.000000,3.000000,0.400000
69_126,0.000000,0.000000,3.000000,0.400000
70_126,0.000000,0.000000,3.000000,0.400000
71_126,0.000000,0.000000,3.000000,0.400000
72_126,0.000000,0.000000,3.000000,0.400000
73_126,0.000000,0.000000,3.000000,0.400000
74_126,0.000000,0.000000,3.000000,0.400000
75_126,0.000000,0.000000,3.000000,0.400000
76_126,0.000000,0.000000,3.000000,0.400000
77_126,0.000000,0.000000,3.000000,0.400000
78_126,0.000000,0.000000,3.000000,0.400000
79_126,0.000000,0.000000,3.000000,0.400000
80_126,0.000000,0.000000,3.000000,0.400000
81_126,0.000000,0.000000,3.000000,0.400000
82_126,0.000000,0.000000,3.000000,0.400000
83_126,0.000000,0.000000,3.000000,0.400000
84_126,0.000000,0.000000,3.000000,0.400000
85_126,0.000000,0.000000,3.000000,0.400000
86_126,0.000000,0.000000,3.000000,0.400000
87_126,0.000000,0.000000,3.000000,0.400000
88_126,0.000000,0.000000,3.000000,0.400000
89_126,0.000000,0.000000,3.000000,0.400000
90_126,0.000000,0.000000,3.000000,0.400000
91_126,0.000000,0.000000,3.000000,0.400000
92_126,0.000000,0.000000,3.000000,0.400000
93_126,0.000000,0.000000,3.000000,0.400000
94_126,0.000000,0.000000,3.000000,0.400000
95_126,0.000000,0.000000,3.000000,0.400000
96_126,0.000000,0.000000,2.000000,0.400000
97_126,0.000000,0.000000,0.000000,0.661905
98_126,999.999023,999.999023,0.000000,4.069565
99_126,999.999023,999.999023,999.999023,999.999023
1_127,59682191991514057000000000000000000000.000000,-135.000000,999.999023,999.999023
2_127,0.000000,0.000000,3.000000,0.400000
3_127,0.000000,0.000000,3.000000,0.400000
4_127,0.000000,0.000000,3.000000,0.400000
5_127,0.000000,0.000000,3.000000,0.400000
6_127,0.000000,0.000000,3.000000,0.400000
7_127,0.000000,0.000000,3.000000,0.400000
8_127,0.000000,0.000000,3.000000,0.400000
9_127,0.000000,0.000000,3.000000,0.400000
10_127,0.000000,0.000000,3.000000,0.400000
11_127,0.000000,0.000000,3.000000,0.400000
12_127,0.000000,0.000000,3.000000,0.400000
13_127,0.000000,0.000000,3.000000,0.400000
14_127,0.000000,0.000000,3.000000,0.400000
15_127,0.000000,0.000000,3.000000,0.400000
16_127,0.000000,0.000000,3.000000,0.400000
17_127,0.000000,0.000000,3.000000,0.400000
18_127,0.000000,0.000000,3.000000,0.400000
19_127,0.000000,0.000000,3.000000,0.400000
20_127,0.000000,0.000000,3.000000,0.400000
